Run,400,600,800,1200,1600,2400,3200,4800,6400,9600
1,0.141975,0.503936,1.423198,4.860348,14.337983,75.232516,199.542640,552.761659,1260.543667,4612.402072
2,0.142979,0.503299,1.428395,4.796965,14.248700,75.172582,200.759497,549.147344,1262.800687,4624.621098
3,0.143319,0.508374,1.344841,5.133060,13.280257,55.746865,168.664010,540.332651,1251.282419,4588.660058
4,0.142470,0.507095,1.436048,4.840837,13.409596,54.183899,169.027967,546.323805,1253.697197,4595.501623
5,0.143933,0.504199,1.434626,4.815537,13.521075,63.903560,192.004076,544.760334,1241.367489,4594.103651
6,0.141789,0.511685,1.429903,5.092104,11.287186,75.256197,198.358705,553.512775,1253.512365,4610.913040
7,0.143613,0.505626,1.423400,5.142807,11.402393,55.160671,165.984396,550.319581,1268.408138,4589.052072
8,0.143983,0.500129,1.450354,5.064653,11.662214,41.258030,113.376117,605.179043,1297.335284,4604.951436
9,0.144302,0.498197,1.441363,5.142403,11.226085,41.929487,184.602229,560.434696,1265.709015,4594.178506
10,0.143682,0.503600,1.441003,4.716051,12.141038,42.376187,131.587081,601.049683,1303.208702,4613.391602
