Run,400,600,800,1200,1600,2400,3200,4800,6400,9600
1,0.034368,0.120444,0.293139,1.108179,2.949173,10.379485,26.027897,90.075983,217.976516,644.101772
2,0.034080,0.119448,0.288840,1.158448,2.820486,9.933916,25.588379,87.722533,200.300954,643.685418
3,0.034191,0.119888,0.291815,1.162070,2.834770,9.957942,25.584044,87.758285,200.132730,647.162163
4,0.034182,0.119739,0.290116,1.061240,2.846222,10.145546,25.620284,87.208930,201.439991,646.174516
5,0.034530,0.120547,0.291962,1.171327,2.879488,10.185540,25.646646,88.137477,202.870602,654.934550
6,0.034394,0.113178,0.290260,1.164183,2.878431,10.355391,25.895114,88.517390,202.553273,647.147521
7,0.034343,0.119487,0.287044,1.044352,2.881474,10.136896,25.634653,86.935360,200.942732,645.648405
8,0.034290,0.118577,0.291787,1.159925,2.839870,10.127692,25.771147,87.412440,199.577602,645.000681
9,0.034014,0.118344,0.291070,1.162299,2.843264,10.033316,25.320752,87.661706,201.787398,643.332993
10,0.034224,0.119650,0.289882,1.166894,2.382882,10.192279,25.503125,87.031361,201.600931,742.743537
